Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality
12715,WRECK,"Wreck - Submerged, nondangerous",40.995528,-73.426583,High
12720,UNKNOWN,"Wreck - Submerged, nondangerous",41.003111,-73.40294399999998,High
12721,UNKNOWN,"Wreck - Submerged, nondangerous",40.001114,-73.408489,High
12722,UNKNOWN,"Wreck - Submerged, nondangerous",40.990833,-73.445111,High
12725,UNKNOWN,"Wreck - Submerged, nondangerous",40.98663300000001,-73.46221700000002,High
12727,UNKNOWN,"Wreck - Submerged, nondangerous",40.995778,-73.437972,High
12728,UNKNOWN,"Wreck - Submerged, nondangerous",41.004971999999995,-73.432861,High
12731,UNKNOWN,"Wreck - Submerged, nondangerous",40.997917,-73.435833,High
12732,UNKNOWN,"Wreck - Submerged, nondangerous",40.978061,-73.477053,High
12733,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.967442,-73.508211,High
12734,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.960575,-73.530514,High
12263,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.577617,-70.699444,High
12766,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.939464,-73.581458,High
12767,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.930471999999995,-73.625381,High
12770,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.927158,-73.67008100000002,High
12771,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.921169,-73.694786,High
12772,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.946008,-73.539675,High
13402,D.S. 45,"Wreck - Submerged, dangerous to surface navigation",40.651680999999996,-74.02413299999998,
13403,BAY RIDGE BARGE,"Wreck - Submerged, dangerous to surface navigation",40.651817,-74.02435600000003,
13404,UNKNOWN,Wreck - Visible,40.629958,-74.041708,
13410,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.607644,-74.035353,Med
12811,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.906903,-73.71887199999998,High
12812,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.893844,-73.745417,High
12814,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.904319,-73.70620600000002,High
12815,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.893653,-73.731367,High
12816,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.906814000000004,-73.698492,High
12817,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.893336,-73.723692,High
12818,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.896797,-73.716572,High
12819,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.8991,-73.714747,High
12820,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.897619,-73.71765,High
13467,UNKNOWN,"Wreck - Submerged, nondangerous",41.378569,-71.131197,High
13471,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.700806,-74.045833,Low
13958,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.007272,-72.759475,High
12821,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.895596999999995,-73.722164,High
12823,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.877947,-73.73087199999998,High
12824,UNKNOWN,"Wreck - Submerged, nondangerous",40.871583,-73.73625,High
12825,UNKNOWN,"Wreck - Submerged, nondangerous",40.871014,-73.736769,High
12826,UNKNOWN,"Wreck - Submerged, nondangerous",40.872581,-73.740789,High
12827,UNKNOWN,"Wreck - Submerged, nondangerous",40.852364,-73.758967,High
12829,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.872244,-73.747417,High
12830,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.877114,-73.74440600000001,High
12831,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.883322,-73.742175,High
12832,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.881519,-73.751214,High
12833,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.873816999999995,-73.756844,High
12834,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.878503,-73.752781,High
12835,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.875111,-73.74328100000002,High
12836,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.851991999999996,-73.763706,High
12839,UNKNOWN,"Wreck - Submerged, nondangerous",40.894467,-73.739708,High
12840,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.891203000000004,-73.746025,High
12841,UNKNOWN,"Wreck - Submerged, nondangerous",40.892742,-73.741853,High
12842,UNKNOWN,"Wreck - Submerged, nondangerous",40.888958,-73.74668299999998,High
12843,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.882256,-73.755072,High
12844,UNKNOWN,"Wreck - Submerged, nondangerous",40.879558,-73.751172,High
12846,UNKNOWN,"Wreck - Submerged, nondangerous",40.881158,-73.750275,High
12847,UNKNOWN,"Wreck - Submerged, nondangerous",40.880061,-73.750403,High
12848,UNKNOWN,"Wreck - Submerged, nondangerous",40.880472,-73.749942,High
12849,UNKNOWN,"Wreck - Submerged, nondangerous",40.878316999999996,-73.75071899999998,High
12850,UNKNOWN,"Wreck - Submerged, nondangerous",40.885033,-73.747922,High
12853,UNKNOWN,"Wreck - Submerged, nondangerous",40.872341999999996,-73.7547,High
12854,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.880725,-73.744431,High
13477,UNKNOWN,Wreck - Visible,40.690317,-74.06513299999997,
13479,UNKNOWN,Wreck - Visible,40.679221999999996,-74.070175,
13480,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.665808,-74.085994,
13481,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.665425,-74.086169,
13483,UNKNOWN,"Wreck - Submerged, nondangerous",40.665078,-74.088392,
13484,UNKNOWN,Wreck - Visible,40.662341999999995,-74.091072,High
13485,UNKNOWN,Wreck - Visible,40.660794,-74.090333,High
13486,UNKNOWN,Wreck - Visible,40.660219,-74.085297,High
13491,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.586917,-73.9984,High
13492,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.586444,-73.999256,High
13493,UNKNOWN,Wreck - Visible,40.585403,-73.998711,High
13495,UNKNOWN,Wreck - Visible,40.581389,-73.999942,High
13499,UNKNOWN,Wreck - Visible,40.581389,-73.993408,High
13510,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.563089,-73.91771899999998,High
13514,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.580139,-73.928167,
12857,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.893311,-73.745239,High
12869,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.943603,-73.71108100000002,High
12870,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.943286,-73.716125,High
13515,UNKNOWN,Wreck - Visible,40.594167,-73.9325,Med
13516,UNKNOWN,Wreck - Visible,40.593647,-73.931789,High
13517,UNKNOWN,Wreck - Visible,40.586944,-73.927778,High
13518,UNKNOWN,Wreck - Visible,40.584894,-73.924444,High
13519,UNKNOWN,Wreck - Visible,40.585,-73.922433,Low
13520,UNKNOWN,Wreck - Visible,40.584897,-73.919831,High
13521,UNKNOWN,Wreck - Visible,40.588111,-73.9142,Low
13522,UNKNOWN,Wreck - Visible,40.588389,-73.91184200000002,High
13523,UNKNOWN,Wreck - Visible,40.5895,-73.911642,High
13524,UNKNOWN,Wreck - Visible,40.590167,-73.911606,
13525,UNKNOWN,Wreck - Visible,40.590722,-73.91148299999998,High
13526,UNKNOWN,Wreck - Visible,40.600511,-73.925975,Low
13527,UNKNOWN,Wreck - Visible,40.598556,-73.9251,Low
13528,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.584483,-73.90995600000002,Low
13535,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.680114,-74.01876700000003,
12907,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.774,-73.99633299999998,High
12909,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.8351,-73.950953,High
12911,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.106503000000004,-73.229742,High
12912,UNKNOWN,"Wreck - Submerged, nondangerous",41.025575,-73.117903,High
12913,UNKNOWN,"Wreck - Submerged, nondangerous",41.028419,-73.238392,High
12914,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.028828000000004,-73.27681899999997,High
12915,UNKNOWN,"Wreck - Submerged, nondangerous",41.051444000000004,-73.256561,High
12916,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.052671999999994,-73.29731899999999,High
12917,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.057069,-73.16743100000002,High
9932,UNKNOWN,"Wreck - Submerged, nondangerous",41.359517,-71.351839,High
9981,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.905208,-73.6487,High
10326,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.071389,-71.931111,Low
10008,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.068958,-71.818797,High
9709,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.533639,-73.994111,High
9712,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.546647,-74.0437,High
9717,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.594167,-74.046667,High
9422,ARNIE BOY,"Wreck - Submerged, dangerous to surface navigation",41.469544,-71.418942,Low
9818,UNKNOWN,"Wreck - Submerged, nondangerous",41.501642,-70.62491899999998,High
9819,UNKNOWN,"Wreck - Submerged, nondangerous",41.485931,-70.571244,High
9820,UNKNOWN,"Wreck - Submerged, nondangerous",41.494614,-70.57135799999998,High
9821,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.478133,-70.549514,High
9838,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.386108,-71.185603,High
9839,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.410808,-71.235411,High
9479,CAPRICORN,"Wreck - Submerged, dangerous to surface navigation",40.941666999999995,-73.708333,Low
9480,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.936667,-73.701667,Low
2642,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.045094,-73.42178299999998,Low
2646,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.987319,-73.649292,Low
2647,S.E.SPRING,"Wreck - Submerged, nondangerous",41.008986,-73.613736,Low
2968,UNKNOWN,Wreck - Visible,41.636860999999996,-70.223381,High
2970,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.575806,-70.244325,Poor
2979,UNKNOWN,"Wreck - Submerged, nondangerous",41.665944,-70.181461,High
2982,UNKNOWN,"Wreck - Submerged, nondangerous",41.637056,-70.219603,High
2701,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.69410300000001,-74.01075,Med
2705,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.655306,-74.076192,High
2712,BLACKPOINT (STERN),"Wreck - Submerged, dangerous to surface navigation",41.325889000000004,-71.42925799999998,High
3030,UNKNOWN,Wreck - Visible,41.3651,-71.474497,Low
3047,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.435056,-71.079314,High
2729,WRECK,"Wreck - Submerged, nondangerous",41.155358,-72.416831,High
2730,WRECK,"Wreck - Submerged, nondangerous",41.174721999999996,-72.42545799999998,High
2745,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.57810300000001,-74.014583,Low
2747,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.588936,-74.016917,Low
3337,ALEXANDER HAMILTON,"Wreck - Submerged, dangerous to surface navigation",40.43982800000001,-74.059306,Med
3341,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.112586,-72.535978,High
2613,PORT HUNTER,"Wreck - Submerged, dangerous to surface navigation",41.496386,-70.553464,High
2627,HERCULES,"Wreck - Submerged, nondangerous",41.287725,-71.770697,High
2917,ONE-OH-ONE,"Wreck - Submerged, nondangerous",41.284806,-71.61675,High
2918,LAKE CRYSTAL,"Wreck - Submerged, dangerous to surface navigation",41.266528,-71.77341700000002,High
2923,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.305694,-71.602611,High
2924,UNKNOWN,"Wreck - Submerged, nondangerous",41.272528,-71.70258299999998,High
2634,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.287875,-72.016183,Low
2635,OLINDA,"Wreck - Submerged, dangerous to surface navigation",41.282875,-71.929792,Low
2636,UNKNOWN,"Wreck - Submerged, nondangerous",41.009819,-72.317581,Low
2637,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.07315300000001,-72.38675,Low
2638,UNKNOWN,Wreck - Visible,40.978006,-72.724986,High
2641,GWENDOLINE STEERS,"Wreck - Submerged, dangerous to surface navigation",40.954194,-73.434139,High
8358,UNKNOWN,"Wreck - Submerged, nondangerous",41.348492,-71.242756,High
7446,UNKNOWN,"Wreck - Submerged, nondangerous",41.1457,-71.472503,High
7447,UNKNOWN,Not Charted,41.256606,-71.09964699999998,Med
7463,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.451694,-71.41525,High
7745,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.99733300000001,-73.43975,High
7746,WRECK,"Wreck - Submerged, nondangerous",40.9975,-73.4415,High
7747,WRECK,"Wreck - Submerged, nondangerous",40.995166999999995,-73.43688900000002,High
7754,WRECK,"Wreck - Submerged, nondangerous",40.994361,-73.432694,High
8079,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.969383,-73.534547,High
8080,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.917572,-73.64371700000002,High
8081,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.973372,-73.546772,Med
8083,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.448039,-73.93570600000002,High
8084,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.446925,-73.931753,High
7472,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.281556,-71.72891700000002,High
7473,GUARD,"Wreck - Submerged, dangerous to surface navigation",41.299819,-71.857844,Med
7475,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.29613300000001,-71.760361,High
7477,HEROINE,"Wreck - Submerged, dangerous to surface navigation",41.335656,-71.616169,Med
14873,WRECK,"Wreck - Submerged, dangerous to surface navigation",41.100446999999996,-72.264189,High
7478,MARY ARNOLD,"Wreck - Submerged, dangerous to surface navigation",41.336917,-71.631681,High
7479,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.261055999999996,-71.85033299999998,High
7480,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.330886,-71.5319,High
14539,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.708944,-71.324889,High
7759,WRECK,"Wreck - Submerged, nondangerous",40.99525,-73.431083,High
7762,WRECK,"Wreck - Submerged, dangerous to surface navigation",41.002944,-73.418028,High
7763,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.028222,-73.462414,High
8088,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.481967,-73.919761,High
8094,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.290694,-71.999861,High
8099,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.915375,-73.494842,Poor
14545,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.688056,-71.348611,High
14548,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.692361,-71.357972,High
14549,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.692667,-71.35033299999998,High
7482,UNKNOWN,Wreck - Visible,41.611492,-70.90489699999998,High
7485,ESSEX,"Wreck - Submerged, dangerous to surface navigation",41.146491999999995,-71.552553,Med
7777,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.300096999999994,-71.882847,Low
7784,UNKNOWN,"Wreck - Submerged, nondangerous",41.200219,-71.607833,High
7785,ZEELINER,"Wreck - Submerged, nondangerous",40.599633000000004,-73.189461,Med
7786,UNKNOWN,"Wreck - Submerged, nondangerous",40.466539000000004,-73.87491700000002,Med
7500,WRECK,"Wreck - Submerged, nondangerous",41.244978,-72.26310600000002,High
7501,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.862897,-73.7633,High
7502,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.864928000000006,-73.760786,High
7507,WRECK,"Wreck - Submerged, nondangerous",41.467383,-70.846908,High
7509,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.491383,-73.905539,High
7789,KENOSHA,"Wreck - Submerged, nondangerous",40.435731,-73.182114,Med
7790,IMMACULATA,"Wreck - Submerged, nondangerous",40.281556,-73.654431,Med
7791,IRMA C,"Wreck - Submerged, nondangerous",40.287506,-73.348475,Med
7792,BROADCAST,"Wreck - Submerged, nondangerous",40.319986,-73.536089,Med
7793,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.520517,-73.55304699999998,Med
7795,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.536,-73.71583299999998,Med
7796,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.555278,-73.435964,Med
7797,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.51705,-73.74933100000001,Med
7798,SPARTAN,"Wreck - Submerged, dangerous to surface navigation",40.10438900000001,-73.95159699999998,Med
7799,ROCKLAND,"Wreck - Submerged, dangerous to surface navigation",40.134186,-73.930903,Med
7800,LINDA,"Wreck - Submerged, nondangerous",40.3762,-73.004936,Med
7808,AUSTIN W.,"Wreck - Submerged, nondangerous",40.181025,-73.474389,Med
7809,ANDY PIERCE,"Wreck - Submerged, dangerous to surface navigation",40.520308,-73.553314,Med
7810,BACARDI,"Wreck - Submerged, nondangerous",39.877914000000004,-72.65030300000002,Med
7811,BILLY B.,"Wreck - Submerged, dangerous to surface navigation",40.53785,-73.717069,Med
7812,BLACK EAST,"Wreck - Submerged, nondangerous",40.371997,-73.844219,Med
7813,UNKNOWN,"Wreck - Submerged, nondangerous",40.510017,-73.57302800000002,Med
15164,WRECK,"Wreck - Submerged, dangerous to surface navigation",41.44507700000001,-70.928258,Med
8144,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.523158,-70.67805,High
8521,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.109469,-71.894253,High
7511,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.491747,-73.92061700000002,High
7518,NARCISSUS,"Wreck - Submerged, dangerous to surface navigation",41.425439000000004,-70.906811,Low
7519,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.986831,-73.537717,High
7521,THUMPER,"Wreck - Submerged, dangerous to surface navigation",41.298221999999996,-71.968722,High
7815,FLORENCE,"Wreck - Submerged, nondangerous",40.289928,-73.390831,Med
7816,GALLEY,"Wreck - Submerged, nondangerous",40.112572,-73.674881,Med
7817,UNKNOWN,"Wreck - Submerged, nondangerous",40.383294,-73.807475,Med
7818,REGGIE,"Wreck - Submerged, nondangerous",40.463836,-73.165439,Med
7837,CRANFORD,"Wreck - Submerged, dangerous to surface navigation",40.125244,-73.603961,Med
7839,TROJAN,"Wreck - Submerged, nondangerous",41.374819,-71.010639,High
7840,KERSHAW,"Wreck - Submerged, dangerous to surface navigation",41.479606,-70.533692,High
8149,DARNOC,"Wreck - Submerged, dangerous to surface navigation",41.461294,-70.43512199999998,High
7531,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.939271999999995,-73.642183,High
7532,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.932281,-73.616244,High
7534,UNKNOWN,"Wreck - Submerged, nondangerous",40.94965300000001,-73.62785799999997,High
7535,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.947264000000004,-73.603044,High
7843,HORATIO HALL,"Wreck - Submerged, dangerous to surface navigation",41.552696999999995,-69.902597,High
7847,ARANSAS,"Wreck - Submerged, nondangerous",41.590678000000004,-69.874717,Med
7848,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.912706,-73.544569,Med
7851,UNKNOWN,Wreck - Visible,40.648436,-74.115697,High
7852,UNKNOWN,Wreck - Visible,40.649269,-74.11403100000003,High
7539,UNKNOWN,"Wreck - Submerged, nondangerous",41.043622,-73.072717,High
7545,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.489244,-74.139031,Low
7546,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.45505,-74.21625300000002,Med
7547,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.507739,-74.20985300000002,High
7555,LEXINGTON,"Wreck - Submerged, nondangerous",41.032356,-73.122619,High
7883,GANNET,"Wreck - Submerged, dangerous to surface navigation",41.403306,-70.884361,Low
7884,SEA RAMBLER,"Wreck - Submerged, dangerous to surface navigation",41.140114000000004,-70.851139,Low
7886,GIPPER II,"Wreck - Submerged, nondangerous",41.083333,-71.125,Low
7887,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.641667,-70.776667,Low
7888,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.63075,-70.290872,High
7588,SOL E MAR,"Wreck - Submerged, nondangerous",41.126011,-70.747886,Med
7899,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.61365,-71.340944,High
7900,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.613225,-71.339964,High
7301,ELMO,"Wreck - Submerged, dangerous to surface navigation",40.923158,-71.71033299999998,Med
7305,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.174775,-71.5568,Med
7917,MARAUDER,"Wreck - Submerged, dangerous to surface navigation",41.593436,-70.912814,Med
7932,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.474061,-73.907314,High
14878,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.559139,-73.82355600000002,High
14879,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.556472,-73.82180600000002,High
8282,EDITH BOUDREAU,"Wreck - Submerged, dangerous to surface navigation",41.338453,-70.4328,Low
8283,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.589546999999996,-70.268086,High
8284,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.40845,-70.25779399999999,Low
8285,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.404167,-70.216111,Poor
8287,SHIRLEY AND TOM,"Wreck - Submerged, dangerous to surface navigation",41.494003,-70.029736,Low
7347,G-1,,41.491944000000004,-71.350222,High
7348,UNKNOWN,,41.272889,-70.817806,High
7349,UNKNOWN,"Wreck - Submerged, nondangerous",41.123442,-71.09114699999998,Low
7352,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.680772,-70.644142,Low
7353,UNKNOWN,Wreck - Visible,41.725658,-70.632808,High
7667,JOHN DWIGHT,"Wreck - Submerged, dangerous to surface navigation",41.404319,-70.882589,Med
7670,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.084731,-73.201808,Low
7671,UNKNOWN,"Wreck - Submerged, nondangerous",41.031303,-73.275653,Low
7672,UNKNOWN,"Wreck - Submerged, nondangerous",41.029171999999996,-73.32785,Low
7673,UNKNOWN,"Wreck - Submerged, nondangerous",41.002744,-73.44833299999998,Low
7674,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.996431,-73.576233,Med
7675,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.075014,-73.29978299999998,Low
7959,UNKNOWN,"Wreck - Submerged, nondangerous",41.473831,-70.95406700000002,High
7960,TRITON,"Wreck - Submerged, dangerous to surface navigation",41.456666999999996,-70.949167,Med
15156,WRECK,Wreck - Visible,41.180103,-71.137625,Med
7961,VINNIE LEE,"Wreck - Submerged, dangerous to surface navigation",41.516775,-70.632806,Med
8289,GREY LOCK,"Wreck - Submerged, dangerous to surface navigation",41.37345300000001,-69.939456,Low
8291,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.336786,-69.747783,Low
8292,PC 1203,"Wreck - Submerged, dangerous to surface navigation",41.513999999999996,-70.372244,High
8294,JOHN PAUL,"Wreck - Submerged, dangerous to surface navigation",41.447731,-70.386131,High
8295,WEST VIRGINIA,"Wreck - Submerged, dangerous to surface navigation",41.588333,-69.874167,Low
8298,ALVA,"Wreck - Submerged, dangerous to surface navigation",41.555541999999996,-69.904472,High
7380,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.623936,-70.907814,Poor
7381,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.627325,-70.912536,High
7382,UNKNOWN,Wreck - Visible,41.625686,-70.910925,High
7680,CITY OF HARTFORD,"Wreck - Submerged, dangerous to surface navigation",40.943333,-73.684722,Med
7681,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.036953000000004,-73.312039,Med
7682,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.002596999999994,-73.53345300000002,Med
7684,BENJAMIN PACKARD,"Wreck - Submerged, dangerous to surface navigation",41.008666999999996,-73.395139,High
7685,WRECK,"Wreck - Submerged, nondangerous",41.009361,-73.393222,High
7686,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.945961,-73.51416400000002,Med
7687,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.900314,-73.657831,Med
7688,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.891558,-73.757739,High
7690,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.836767,-73.736242,Med
7970,DOREEN LEE,"Wreck - Submerged, nondangerous",40.850119,-70.79946899999999,Low
7972,VIKING,"Wreck - Submerged, nondangerous",41.133453,-70.599467,Low
7985,ROSIE C,"Wreck - Submerged, nondangerous",42.033436,-69.932797,Low
7986,SEA RANGER,"Wreck - Submerged, nondangerous",40.71677800000001,-71.366153,Low
7994,JO ANNE,"Wreck - Submerged, nondangerous",40.750116999999996,-70.999475,Low
8306,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.514519,-70.90241400000002,High
8307,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.461656,-70.953711,High
8308,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.467017,-70.93695799999998,High
7383,UNKNOWN,Wreck - Visible,41.636547,-70.911536,High
7385,UNKNOWN,Wreck - Visible,41.648686,-70.912481,High
7386,UNKNOWN,Wreck - Visible,41.653186,-70.914675,High
7387,UNKNOWN,Wreck - Visible,41.653575,-70.914675,High
7388,UNKNOWN,Wreck - Visible,41.653714,-70.915092,High
7390,UNKNOWN,Wreck - Visible,41.629103,-70.903814,High
7391,UNKNOWN,Wreck - Visible,41.629466,-70.90384300000002,High
7392,UNKNOWN,Wreck - Visible,41.630381,-70.903369,High
7393,UNKNOWN,Wreck - Visible,41.633519,-70.907258,High
7394,UNKNOWN,Wreck - Visible,41.636575,-70.906981,High
7395,UNKNOWN,Wreck - Visible,41.636631,-70.907092,High
7396,NAUTILUS,Wreck - Visible,41.636742,-70.907036,High
7397,ENDEVOUR,"Wreck - Submerged, dangerous to surface navigation",41.640935999999996,-70.917814,Med
7405,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.018028,-73.4145,High
7406,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.291958,-71.90043100000003,High
7692,UNKNOWN,Wreck - Visible,40.8426,-73.806522,Med
7693,UNKNOWN,Wreck - Visible,40.796766999999996,-73.78290799999998,Med
7696,CAPITOL CITY,"Wreck - Submerged, dangerous to surface navigation",40.943333,-73.678069,Med
7697,UNKNOWN,Wreck - Visible,40.899542,-73.430583,High
7698,H.G. SMITH,"Wreck - Submerged, nondangerous",41.029219,-73.174047,High
